Country_AvgTemp_BKey,Year,Country,TotalEmissions,PerCapitaEmissions,ShareOfGlobalEmissions,AverageTemperature
Russia||1929||-6.400083333333334,1929,Russia,70.381292,0.832044,1.655178,-6.400083333333334
Russia||1930||-5.53075,1930,Russia,95.687328,1.12086,2.441378,-5.53075
Russia||1931||-5.76275,1931,Russia,114.959158,1.334284,3.281751,-5.76275
Russia||1932||-4.758249999999999,1932,Russia,129.52228,1.489557,4.101603,-4.758249999999999
Russia||1933||-6.2521666666666675,1933,Russia,144.763749,1.649606,4.353834,-6.2521666666666675
Russia||1934||-4.643000000000001,1934,Russia,175.105043,1.977093,4.842084,-4.643000000000001
Russia||1935||-5.214333333333333,1935,Russia,198.201472,2.217395,5.223448,-5.214333333333333
Russia||1936||-5.030083333333334,1936,Russia,227.265393,2.519285,5.451899,-5.030083333333334
Russia||1937||-5.1489166666666675,1937,Russia,232.395465,2.552581,5.214572,-5.1489166666666675
Russia||1938||-4.552666666666666,1938,Russia,245.283077,2.669483,5.849061,-4.552666666666666
Russia||1939||-4.716833333333333,1939,Russia,248.291931,2.677504,5.597465,-4.716833333333333
Russia||1940||-5.628416666666666,1940,Russia,297.681511,3.180732,6.141455,-5.628416666666666
Russia||1941||-6.476666666666667,1941,Russia,261.51756,2.768751,5.277344,-6.476666666666667
Russia||1942||-5.604666666666667,1942,Russia,142.210059,1.491837,2.881278,-5.604666666666667
Russia||1943||-4.1145000000000005,1943,Russia,148.418664,1.542721,2.957216,-4.1145000000000005
Russia||1944||-4.434,1944,Russia,215.234662,2.216761,4.219427,-4.434
Russia||1945||-5.394416666666667,1945,Russia,227.849753,2.325214,5.372765,-5.394416666666667
Russia||1946||-5.855,1946,Russia,256.048789,2.589077,5.530602,-5.855
Russia||1947||-5.368083333333335,1947,Russia,308.317453,3.089073,6.014901,-5.368083333333335
Russia||1948||-4.337583333333334,1948,Russia,328.066411,3.256864,6.07924,-4.337583333333334
Russia||1949||-4.9277500000000005,1949,Russia,372.926516,3.668335,7.117901,-4.9277500000000005
Russia||1950||-5.6089166666666666,1950,Russia,415.674029,4.043561,6.929806,-5.6089166666666666
Russia||1951||-5.055916666666667,1951,Russia,450.490871,4.318977,7.067871,-5.055916666666667
Russia||1952||-6.175250000000001,1952,Russia,482.403548,4.552394,7.467359,-6.175250000000001
Russia||1953||-4.779416666666667,1953,Russia,510.351894,4.737456,7.683957,-4.779416666666667
Russia||1954||-5.317333333333334,1954,Russia,557.374828,5.088462,8.214877,-5.317333333333334
Russia||1955||-5.626666666666668,1955,Russia,632.007128,5.675606,8.498103,-5.626666666666668
Russia||1956||-5.81375,1956,Russia,692.93765,6.123846,8.751522,-5.81375
Russia||1957||-5.358250000000001,1957,Russia,758.277014,6.598648,9.270639,-5.358250000000001
Russia||1958||-6.154083333333333,1958,Russia,809.350974,6.939951,9.621256,-6.154083333333333
Russia||1959||-4.838916666666667,1959,Russia,850.894258,7.194141,9.616245,-4.838916666666667
Russia||1960||-5.936,1960,Russia,885.861131,7.390059,9.489782,-5.936
Russia||1961||-4.960333333333334,1961,Russia,913.525349,7.524673,9.764056,-4.960333333333334
Russia||1962||-4.416250000000001,1962,Russia,958.756855,7.80378,9.896836,-4.416250000000001
Russia||1963||-5.008166666666667,1963,Russia,1028.218403,8.278065,10.045089,-5.008166666666667
Russia||1964||-5.785833333333334,1964,Russia,1093.519361,8.718095,10.153752,-5.785833333333334
Russia||1965||-5.907416666666666,1965,Russia,1159.985331,9.169555,10.293332,-5.907416666666666
Russia||1966||-6.309583333333333,1966,Russia,1224.976203,9.613915,10.386578,-6.309583333333333
Russia||1967||-4.36325,1967,Russia,1280.896123,9.992403,10.523736,-4.36325
Russia||1968||-5.5895833333333345,1968,Russia,1316.893364,10.219567,10.259378,-5.5895833333333345
Russia||1969||-6.7660833333333334,1969,Russia,1371.484061,10.590774,10.016797,-6.7660833333333334
Russia||1970||-5.522583333333333,1970,Russia,1442.530094,11.083682,9.729166,-5.522583333333333
Russia||1971||-4.971166666666668,1971,Russia,1530.88872,11.701269,9.924189,-4.971166666666668
Russia||1972||-5.702000000000001,1972,Russia,1610.795994,12.245674,9.978538,-5.702000000000001
Russia||1973||-4.833583333333333,1973,Russia,1678.91474,12.692512,9.875555,-4.833583333333333
Russia||1974||-5.67175,1974,Russia,1742.933889,13.101614,10.297454,-5.67175
Russia||1975||-4.141083333333334,1975,Russia,1832.155178,13.692726,10.839248,-4.141083333333334
Russia||1976||-5.927,1976,Russia,1902.632032,14.135874,10.689088,-5.927
Russia||1977||-5.513000000000001,1977,Russia,1967.275385,14.527966,10.75723,-5.513000000000001
Russia||1978||-5.255916666666668,1978,Russia,2034.806506,14.933264,10.732763,-5.255916666666668
Russia||1979||-5.904333333333334,1979,Russia,2051.614911,14.960112,10.540433,-5.904333333333334
Russia||1980||-5.420750000000001,1980,Russia,2132.301146,15.445527,11.008578,-5.420750000000001
Russia||1981||-4.166166666666667,1981,Russia,2091.65255,15.04851,11.101384,-4.166166666666667
Russia||1982||-5.097583333333334,1982,Russia,2131.13581,15.227292,11.39586,-5.097583333333334
Russia||1983||-3.9518333333333344,1983,Russia,2161.337744,15.335597,11.450023,-3.9518333333333344
Russia||1984||-5.29425,1984,Russia,2180.495581,15.36231,11.224489,-5.29425
Russia||1985||-5.521166666666666,1985,Russia,2351.675385,16.45023,11.690093,-5.521166666666666
Russia||1986||-4.892250000000001,1986,Russia,2357.64251,16.373085,11.556111,-4.892250000000001
Russia||1987||-6.274000000000001,1987,Russia,2347.912201,16.188814,11.14725,-6.274000000000001
Russia||1988||-4.330416666666667,1988,Russia,2410.627189,16.509676,11.024561,-4.330416666666667
Russia||1989||-4.07325,1989,Russia,2356.630343,16.046345,10.618627,-4.07325
Russia||1990||-4.022916666666666,1990,Russia,2525.293782,17.116922,11.125813,-4.022916666666666
Russia||1991||-4.236999999999999,1991,Russia,2395.97796,16.189478,10.341073,-4.236999999999999
Russia||1992||-4.90325,1992,Russia,1957.658894,13.203428,8.722046,-4.90325
Russia||1993||-4.62175,1993,Russia,1859.459631,12.532247,8.197735,-4.62175
Russia||1994||-4.898416666666667,1994,Russia,1641.39916,11.064444,7.18532,-4.898416666666667
Russia||1995||-3.1301666666666663,1995,Russia,1612.92832,10.881474,6.912898,-3.1301666666666663
Russia||1996||-4.810333333333333,1996,Russia,1580.160844,10.675248,6.570085,-4.810333333333333
Russia||1997||-4.2965,1997,Russia,1475.157172,9.985495,6.097921,-4.2965
Russia||1998||-5.281083333333334,1998,Russia,1458.157135,9.895137,6.047404,-5.281083333333334
Russia||1999||-4.829750000000001,1999,Russia,1486.090034,10.115236,6.082792,-4.829750000000001
Russia||2000||-4.5456666666666665,2000,Russia,1471.052231,10.047828,5.856323,-4.5456666666666665
Russia||2001||-4.490666666666667,2001,Russia,1507.50088,10.337314,5.950927,-4.490666666666667
Russia||2002||-4.122916666666666,2002,Russia,1495.483578,10.298339,5.771575,-4.122916666666666
Russia||2003||-3.8328333333333338,2003,Russia,1525.389951,10.548228,5.612966,-3.8328333333333338
Russia||2004||-4.4935833333333335,2004,Russia,1530.473625,10.622315,5.375656,-4.4935833333333335
Russia||2005||-3.4980833333333337,2005,Russia,1547.375781,10.770197,5.261234,-3.4980833333333337
Russia||2006||-4.763,2006,Russia,1606.313355,11.201392,5.288352,-4.763
Russia||2007||-2.975083333333334,2007,Russia,1604.323814,11.198217,5.12664,-2.975083333333334
Russia||2008||-3.3054166666666664,2008,Russia,1636.694375,11.425521,5.12331,-3.3054166666666664
Russia||2009||-4.6085,2009,Russia,1528.764918,10.666272,4.858744,-4.6085
Russia||2010||-4.520583333333334,2010,Russia,1612.884814,11.24126,4.868071,-4.520583333333334
Russia||2011||-3.401583333333333,2011,Russia,1664.953147,11.58607,4.86692,-3.401583333333333
Russia||2012||-3.90175,2012,Russia,1679.866196,11.666224,4.832755,-3.90175
Russia||2013||-2.2631250000000005,2013,Russia,1619.172892,11.218936,4.627892,-2.2631250000000005
Rwanda||1950||19.259833333333333,1950,Rwanda,0.016854,0.00771,0.000281,19.259833333333333
Rwanda||1951||19.062416666666667,1951,Rwanda,0.016854,0.007487,0.000264,19.062416666666667
Rwanda||1952||19.4425,1952,Rwanda,0.031301,0.013527,0.000485,19.4425
Rwanda||1953||19.304333333333332,1953,Rwanda,0.028893,0.01214,0.000435,19.304333333333332
Rwanda||1954||19.211833333333335,1954,Rwanda,0.012039,0.004914,0.000177,19.211833333333335
Rwanda||1955||19.10375,1955,Rwanda,0.014447,0.005717,0.000194,19.10375
Rwanda||1956||18.878,1956,Rwanda,0.016854,0.006457,0.000213,18.878
Rwanda||1957||19.301,1957,Rwanda,0.019262,0.007145,0.000235,19.301
Rwanda||1958||19.53175,1958,Rwanda,0.019262,0.006924,0.000229,19.53175
Rwanda||1959||19.33641666666667,1959,Rwanda,0.074641,0.026071,0.000844,19.33641666666667
Rwanda||1960||19.243333333333336,1960,Rwanda,0.069825,0.023782,0.000748,19.243333333333336
Rwanda||1961||19.23,1961,Rwanda,0.091495,0.030519,0.000978,19.23
Rwanda||1962||19.01525,1962,Rwanda,0.084272,0.027603,0.00087,19.01525
Rwanda||1963||18.96466666666667,1963,Rwanda,0.084272,0.027141,0.000823,18.96466666666667
Rwanda||1964||19.142166666666665,1964,Rwanda,0.03664,0.01158,0.00034,19.142166666666665
Rwanda||1965||19.263583333333333,1965,Rwanda,0.047632,0.014719,0.000423,19.263583333333333
Rwanda||1966||19.268166666666666,1966,Rwanda,0.043968,0.013235,0.000373,19.268166666666666
Rwanda||1967||19.10325,1967,Rwanda,0.040304,0.011781,0.000331,19.10325
Rwanda||1968||19.0575,1968,Rwanda,0.05496,0.015569,0.000428,19.0575
Rwanda||1969||19.46575,1969,Rwanda,0.058624,0.016092,0.000428,19.46575
Rwanda||1970||19.224666666666668,1970,Rwanda,0.058624,0.015604,0.000395,19.224666666666668
Rwanda||1971||18.911333333333335,1971,Rwanda,0.062288,0.016091,0.000404,18.911333333333335
Rwanda||1972||19.45175,1972,Rwanda,0.065952,0.016542,0.000409,19.45175
Rwanda||1973||19.539833333333338,1973,Rwanda,0.069616,0.016955,0.000409,19.539833333333338
Rwanda||1974||19.142916666666668,1974,Rwanda,0.07328,0.017316,0.000433,19.142916666666668
Rwanda||1975||19.148666666666667,1975,Rwanda,0.175872,0.040291,0.00104,19.148666666666667
Rwanda||1976||19.2815,1976,Rwanda,0.267472,0.059359,0.001503,19.2815
Rwanda||1977||19.59325,1977,Rwanda,0.267472,0.057459,0.001463,19.59325
Rwanda||1978||19.5185,1978,Rwanda,0.289456,0.06014,0.001527,19.5185
Rwanda||1979||19.56525,1979,Rwanda,0.296784,0.059607,0.001525,19.56525
Rwanda||1980||19.771083333333337,1980,Rwanda,0.49464,0.095991,0.002554,19.771083333333337
Rwanda||1981||19.582333333333334,1981,Rwanda,0.600896,0.11276,0.003189,19.582333333333334
Rwanda||1982||19.547083333333333,1982,Rwanda,0.608224,0.110486,0.003252,19.547083333333333
Rwanda||1983||19.968833333333333,1983,Rwanda,0.69616,0.122326,0.003688,19.968833333333333
Rwanda||1984||19.498166666666663,1984,Rwanda,0.633872,0.107381,0.003263,19.498166666666663
Rwanda||1985||19.461833333333335,1985,Rwanda,0.615552,0.100139,0.00306,19.461833333333335
Rwanda||1986||19.63275,1986,Rwanda,0.597232,0.09268,0.002927,19.63275
Rwanda||1987||20.16625,1987,Rwanda,0.61138,0.090174,0.002903,20.16625
Rwanda||1988||19.78475,1988,Rwanda,0.692271,0.097668,0.003166,19.78475
Rwanda||1989||19.187416666666667,1989,Rwanda,0.684204,0.094023,0.003083,19.187416666666667
Rwanda||1990||19.545833333333334,1990,Rwanda,0.523321,0.071796,0.002306,19.545833333333334
Rwanda||1991||19.380750000000003,1991,Rwanda,0.471787,0.066599,0.002036,19.380750000000003
Rwanda||1992||19.692,1992,Rwanda,0.478947,0.071463,0.002134,19.692
Rwanda||1993||19.693500000000004,1993,Rwanda,0.482409,0.077013,0.002127,19.693500000000004
Rwanda||1994||19.712416666666662,1994,Rwanda,0.461026,0.077666,0.002018,19.712416666666662
Rwanda||1995||19.9635,1995,Rwanda,0.453672,0.077737,0.001944,19.9635
Rwanda||1996||19.477416666666667,1996,Rwanda,0.464858,0.077309,0.001933,19.477416666666667
Rwanda||1997||19.95575,1997,Rwanda,0.481597,0.075015,0.001991,19.95575
Rwanda||1998||19.951833333333337,1998,Rwanda,0.481394,0.069136,0.001996,19.951833333333337
Rwanda||1999||19.50883333333333,1999,Rwanda,0.502435,0.066982,0.002057,19.50883333333333
Rwanda||2000||19.753083333333333,2000,Rwanda,0.519712,0.065504,0.002069,19.753083333333333
Rwanda||2001||19.66125,2001,Rwanda,0.521446,0.063351,0.002058,19.66125
Rwanda||2002||19.94725,2002,Rwanda,0.519504,0.061648,0.002005,19.94725
Rwanda||2003||20.094333333333335,2003,Rwanda,0.508157,0.059385,0.00187,20.094333333333335
Rwanda||2004||20.08491666666667,2004,Rwanda,0.51513,0.05934,0.001809,20.08491666666667
Rwanda||2005||20.432583333333337,2005,Rwanda,0.514775,0.058232,0.00175,20.432583333333337
Rwanda||2006||20.162833333333335,2006,Rwanda,0.51442,0.056886,0.001694,20.162833333333335
Rwanda||2007||19.76325,2007,Rwanda,0.542177,0.058462,0.001733,19.76325
Rwanda||2008||19.730500000000003,2008,Rwanda,0.527816,0.055414,0.001652,19.730500000000003
Rwanda||2009||20.022666666666662,2009,Rwanda,0.558257,0.057064,0.001774,20.022666666666662
Rwanda||2010||20.267083333333336,2010,Rwanda,0.573397,0.057117,0.001731,20.267083333333336
Rwanda||2011||19.77375,2011,Rwanda,0.647022,0.06286,0.001891,19.77375
Rwanda||2012||19.959416666666662,2012,Rwanda,0.718462,0.068101,0.002067,19.959416666666662
Rwanda||2013||20.103875,2013,Rwanda,0.782275,0.072352,0.002236,20.103875
Saint Kitts And Nevis||1981||26.485249999999997,1981,Saint Kitts And Nevis,0.05496,1.27814,0.000292,26.485249999999997
Saint Kitts And Nevis||1982||26.0735,1982,Saint Kitts And Nevis,0.065952,1.533767,0.000353,26.0735
Saint Kitts And Nevis||1983||26.48966666666667,1983,Saint Kitts And Nevis,0.051296,1.221333,0.000272,26.48966666666667
Saint Kitts And Nevis||1984||26.044583333333335,1984,Saint Kitts And Nevis,0.051296,1.221333,0.000264,26.044583333333335
Saint Kitts And Nevis||1985||26.039,1985,Saint Kitts And Nevis,0.051296,1.221333,0.000255,26.039
Saint Kitts And Nevis||1986||26.120833333333337,1986,Saint Kitts And Nevis,0.058624,1.429854,0.000287,26.120833333333337
Saint Kitts And Nevis||1987||26.669,1987,Saint Kitts And Nevis,0.05496,1.340488,0.000261,26.669
Saint Kitts And Nevis||1988||26.353,1988,Saint Kitts And Nevis,0.065952,1.608585,0.000302,26.353
Saint Kitts And Nevis||1989||26.088916666666663,1989,Saint Kitts And Nevis,0.065952,1.6488,0.000297,26.088916666666663
Saint Kitts And Nevis||1990||26.348916666666668,1990,Saint Kitts And Nevis,0.106256,2.6564,0.000468,26.348916666666668
Saint Kitts And Nevis||1991||26.293916666666664,1991,Saint Kitts And Nevis,0.106256,2.6564,0.000459,26.293916666666664
Saint Kitts And Nevis||1992||26.315583333333333,1992,Saint Kitts And Nevis,0.10992,2.680976,0.00049,26.315583333333333
Saint Kitts And Nevis||1993||26.397833333333335,1993,Saint Kitts And Nevis,0.113584,2.770341,0.000501,26.397833333333335
Saint Kitts And Nevis||1994||26.40341666666667,1994,Saint Kitts And Nevis,0.120912,2.878857,0.000529,26.40341666666667
Saint Kitts And Nevis||1995||26.793333333333333,1995,Saint Kitts And Nevis,0.12824,3.053333,0.00055,26.793333333333333
Saint Kitts And Nevis||1996||26.325333333333333,1996,Saint Kitts And Nevis,0.131904,3.140571,0.000548,26.325333333333333
Saint Kitts And Nevis||1997||26.675083333333333,1997,Saint Kitts And Nevis,0.142896,3.323163,0.000591,26.675083333333333
Saint Kitts And Nevis||1998||26.996333333333336,1998,Saint Kitts And Nevis,0.150224,3.493581,0.000623,26.996333333333336
Saint Kitts And Nevis||1999||26.521333333333335,1999,Saint Kitts And Nevis,0.161216,3.664,0.00066,26.521333333333335
Saint Kitts And Nevis||2000||26.2735,2000,Saint Kitts And Nevis,0.172208,3.913818,0.000686,26.2735
Saint Kitts And Nevis||2001||26.66525,2001,Saint Kitts And Nevis,0.175872,3.908267,0.000694,26.66525
Saint Kitts And Nevis||2002||26.779916666666665,2002,Saint Kitts And Nevis,0.197856,4.3968,0.000764,26.779916666666665
Saint Kitts And Nevis||2003||26.91508333333333,2003,Saint Kitts And Nevis,0.197856,4.301217,0.000728,26.91508333333333
Saint Kitts And Nevis||2004||26.52733333333333,2004,Saint Kitts And Nevis,0.212512,4.619826,0.000746,26.52733333333333
Saint Kitts And Nevis||2005||26.99491666666667,2005,Saint Kitts And Nevis,0.197856,4.209702,0.000673,26.99491666666667
Saint Kitts And Nevis||2006||26.874416666666665,2006,Saint Kitts And Nevis,0.20152,4.28766,0.000663,26.874416666666665
Saint Kitts And Nevis||2007||26.96466666666667,2007,Saint Kitts And Nevis,0.216176,4.503667,0.000691,26.96466666666667
Saint Kitts And Nevis||2008||26.39225,2008,Saint Kitts And Nevis,0.216176,4.503667,0.000677,26.39225
Saint Kitts And Nevis||2009||26.716583333333332,2009,Saint Kitts And Nevis,0.223504,4.561306,0.00071,26.716583333333332
Saint Kitts And Nevis||2010||27.164083333333338,2010,Saint Kitts And Nevis,0.21984,4.486531,0.000664,27.164083333333338
Saint Kitts And Nevis||2011||26.67125,2011,Saint Kitts And Nevis,0.230832,4.710857,0.000675,26.67125
Saint Kitts And Nevis||2012||26.855166666666666,2012,Saint Kitts And Nevis,0.21984,4.3968,0.000632,26.855166666666666
Saint Kitts And Nevis||2013||26.66575,2013,Saint Kitts And Nevis,0.223504,4.47008,0.000639,26.66575
Saint Lucia||1950||26.327333333333332,1950,Saint Lucia,0.003664,0.044145,6.1e-05,26.327333333333332
Saint Lucia||1951||26.756583333333335,1951,Saint Lucia,0.010992,0.130857,0.000172,26.756583333333335
Saint Lucia||1952||27.11916666666667,1952,Saint Lucia,0.007328,0.086212,0.000113,27.11916666666667
Saint Lucia||1953||27.021,1953,Saint Lucia,0.010992,0.129318,0.000165,27.021
Saint Lucia||1954||26.6905,1954,Saint Lucia,0.007328,0.085209,0.000108,26.6905
Saint Lucia||1955||26.790916666666664,1955,Saint Lucia,0.010992,0.127814,0.000148,26.790916666666664
Saint Lucia||1956||26.666,1956,Saint Lucia,0.010992,0.126345,0.000139,26.666
Saint Lucia||1957||26.738583333333334,1957,Saint Lucia,0.010992,0.124909,0.000134,26.738583333333334
Saint Lucia||1958||27.286666666666665,1958,Saint Lucia,0.010992,0.124909,0.000131,27.286666666666665
Saint Lucia||1959||27.011750000000003,1959,Saint Lucia,0.010992,0.123506,0.000124,27.011750000000003
Saint Lucia||1960||27.153833333333335,1960,Saint Lucia,0.014656,0.162844,0.000157,27.153833333333335
Saint Lucia||1961||26.9735,1961,Saint Lucia,0.01832,0.201319,0.000196,26.9735
Saint Lucia||1962||27.02733333333333,1962,Saint Lucia,0.01832,0.19913,0.000189,27.02733333333333
Saint Lucia||1963||27.149583333333336,1963,Saint Lucia,0.021984,0.236387,0.000215,27.149583333333336
Saint Lucia||1964||26.871083333333335,1964,Saint Lucia,0.021984,0.231411,0.000204,26.871083333333335
Saint Lucia||1965||26.81266666666667,1965,Saint Lucia,0.025648,0.267167,0.000228,26.81266666666667
Saint Lucia||1966||26.92533333333333,1966,Saint Lucia,0.029312,0.299102,0.000249,26.92533333333333
